,supermercado,categoria,subcategoria,nombre,cantidad,unidad,url_historico,id
134,carrefour,Aceite Oliva,Virgen Extra,Aceite De Oliva Virgen Extra Picual Oro Bailén,500,ml,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-picual-oro-bailen-500-ml/,134
135,carrefour,Aceite Oliva,Virgen Extra,Aceite De Oliva Virgen Extra Retama,1,l,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-retama-1-l/,135
136,carrefour,Aceite Oliva,Virgen Extra,Aceite De Oliva Virgen Extra Retama Garrafa,5,l,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-retama-garrafa-5-l/,136
137,carrefour,Aceite Oliva,Virgen Extra,Aceite De Oliva Virgen Extra Sabor Ajo Maeva Spray,200,ml,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-sabor-ajo-maeva-spray-200-ml/,137
138,carrefour,Aceite Oliva,Virgen Extra,Aceite De Oliva Virgen Extra Variedad Arbequina Ecológico Carrefour Bio,500,ml,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-variedad-arbequina-ecologico-carrefour-bio-500-ml/,138
139,carrefour,Aceite Oliva,Virgen Extra,Aceite De Oliva Virgen Extra Variedad Picual Dcoop,1,l,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-variedad-picual-dcoop-1-l/,139
140,carrefour,Aceite Oliva,Virgen Extra,Aceite De Oliva Virgen Extra Variedad Picual Ecológico Carrefour Bio,500,ml,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-variedad-picual-ecologico-carrefour-bio-500-ml/,140
141,carrefour,Aceite Oliva,Virgen Extra,Aceite De Oliva Virgen Extra Ybarra,1,l,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-ybarra-1-l/,141
142,carrefour,Aceite Oliva,Virgen Extra,Aceite De Oliva Virgen Extra Ybarra,750,ml,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-ybarra-750-ml/,142
146,carrefour,Aceite Oliva,Virgen Extra,Gazpacho Con Aceite De Oliva Virgen Extra Santa Teresa Sin Gluten,1,l,https://super.facua.org/carrefour/aceite-de-oliva/gazpacho-con-aceite-de-oliva-virgen-extra-santa-teresa-sin-gluten-1-l/,146
148,carrefour,Leche,Enriquecida,Leche Desnatada 0% Mg Con Calcio Movit Pascual Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-0-mg-con-calcio-movit-pascual-brik-1-l-/,148
149,carrefour,Leche,Enriquecida,Leche Desnatada 0% Mg Con Calcio Pascual Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-0-mg-con-calcio-pascual-brik-1-l-/,149
150,carrefour,Leche,Enriquecida,"Leche Desnatada Con Cacao Enriquecida En Proteínas, Calcio Y Vitaminas D, K Y B12 Puleva Sin Lactosa",1,l,https://super.facua.org/carrefour/leche/leche-desnatada-con-cacao-enriquecida-en-proteinas-calcio-y-vitaminas-d-k-y-b12-puleva-sin-lactosa-1-l-/,150
151,carrefour,Leche,Enriquecida,Leche Desnatada Con Calcio Carrefour Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-con-calcio-carrefour-brik-1-l-/,151
152,carrefour,Leche,Enriquecida,Leche Desnatada Vitacalcio Puleva Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-vitacalcio-puleva-brik-1-l-/,152
153,carrefour,Leche,Enriquecida,Leche Entera Con Calcio Carrefour Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-con-calcio-carrefour-brik-1-l-/,153
154,carrefour,Leche,Enriquecida,Leche Entera Vitacalcio Puleva Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-vitacalcio-puleva-brik-1-l-/,154
155,carrefour,Leche,Enriquecida,Leche Semidesnatada Con Calcio Carrefour Brik,1,l,https://super.facua.org/carrefour/leche/leche-semidesnatada-con-calcio-carrefour-brik-1-l-/,155
156,carrefour,Leche,Enriquecida,Leche Semidesnatada Con Calcio Movit Pascual Brik,1,l,https://super.facua.org/carrefour/leche/leche-semidesnatada-con-calcio-movit-pascual-brik-1-l-/,156
157,carrefour,Leche,Enriquecida,Leche Semidesnatada Con Calcio Pascual Brik,1,l,https://super.facua.org/carrefour/leche/leche-semidesnatada-con-calcio-pascual-brik-1-l-/,157
158,carrefour,Leche,Enriquecida,Leche Semidesnatada Vitacalcio Puleva Brik,1,l,https://super.facua.org/carrefour/leche/leche-semidesnatada-vitacalcio-puleva-brik-1-l-/,158
159,carrefour,Leche,Enriquecida,Leche Semidesnatada Vitacalcio Puleva Sin Lactosa Brik,1,l,https://super.facua.org/carrefour/leche/leche-semidesnatada-vitacalcio-puleva-sin-lactosa-brik-1-l-/,159
160,carrefour,Leche,Entera Semi Desnatada,Leche Bruma Protectora Spf50 Broncea+ Ecran Sunnique,250,ml,https://super.facua.org/carrefour/leche/leche-bruma-protectora-spf50-broncea-ecran-sunnique-250-ml-/,160
161,carrefour,Leche,Entera Semi Desnatada,Leche Condensada Carrefour,,,https://super.facua.org/carrefour/leche/leche-condensada-carrefour-450-g-/,161
162,carrefour,Leche,Entera Semi Desnatada,Leche Condensada De Coco Ecológica Naturgreen,,,https://super.facua.org/carrefour/leche/leche-condensada-de-coco-ecologica-naturgreen-210-g-/,162
163,carrefour,Leche,Entera Semi Desnatada,Leche Condensada Desnatada Nestlé La Lechera,,,https://super.facua.org/carrefour/leche/leche-condensada-desnatada-nestle-la-lechera-387-g-/,163
164,carrefour,Leche,Entera Semi Desnatada,Leche Condensada Nestlé La Lechera,,,https://super.facua.org/carrefour/leche/leche-condensada-nestle-la-lechera-370-g-/,164
165,carrefour,Leche,Entera Semi Desnatada,Leche Condensada Nestlé La Lechera,,,https://super.facua.org/carrefour/leche/leche-condensada-nestle-la-lechera-450-g-/,165
166,carrefour,Leche,Entera Semi Desnatada,Leche Condensada Nestlé La Lechera,,,https://super.facua.org/carrefour/leche/leche-condensada-nestle-la-lechera-740-g-/,166
167,carrefour,Leche,Entera Semi Desnatada,Leche Condensada Président,,,https://super.facua.org/carrefour/leche/leche-condensada-president-450-g-/,167
168,carrefour,Leche,Entera Semi Desnatada,Leche Corporal Bajo La Ducha Hidratante Para Pieles Normales Y Secas Soft Carrefour,400,ml,https://super.facua.org/carrefour/leche/leche-corporal-bajo-la-ducha-hidratante-para-pieles-normales-y-secas-soft-carrefour-400-ml-/,168
169,carrefour,Leche,Entera Semi Desnatada,Leche Corporal Hidratante Con Aguacate Hydra Bebé Mustela,500,ml,https://super.facua.org/carrefour/leche/leche-corporal-hidratante-con-aguacate-hydra-bebe-mustela-500-ml-/,169
170,carrefour,Leche,Entera Semi Desnatada,Leche Corporal Nutrición Intensa Aceite De Almendras Dulces Pieles Secas Babaria,400,ml,https://super.facua.org/carrefour/leche/leche-corporal-nutricion-intensa-aceite-de-almendras-dulces-pieles-secas-babaria-400-ml-/,170
171,carrefour,Leche,Entera Semi Desnatada,Leche De Cabra Bio Caprea 2 (Desde 6 Meses) Babybio,800,gr,https://super.facua.org/carrefour/leche/leche-de-cabra-bio-caprea-2-desde-6-meses-babybio-800-gr-/,171
172,carrefour,Leche,Entera Semi Desnatada,Leche De Cabra Bio Caprea 3 (Desde 10 Meses) Babybio,,,https://super.facua.org/carrefour/leche/leche-de-cabra-bio-caprea-3-desde-10-meses-babybio-800-g-/,172
173,carrefour,Leche,Entera Semi Desnatada,Leche De Cabra Entera Ecológica Cantero De Letur Botella,1,l,https://super.facua.org/carrefour/leche/leche-de-cabra-entera-ecologica-cantero-de-letur-botella-1-l-/,173
174,carrefour,Leche,Entera Semi Desnatada,Leche De Cabra Semidesnatada Puleva Botella,1,l,https://super.facua.org/carrefour/leche/leche-de-cabra-semidesnatada-puleva-botella-1-l-/,174
175,carrefour,Leche,Entera Semi Desnatada,Leche De Continuación Desde Los 6 Meses Protech 2 Optimum Blemil,,,https://super.facua.org/carrefour/leche/leche-de-continuacion-desde-los-6-meses-protech-2-optimum-blemil-800-g-/,175
176,carrefour,Leche,Entera Semi Desnatada,Leche De Crecimiento Hipp Combiotik 3,,,https://super.facua.org/carrefour/leche/leche-de-crecimiento-hipp-combiotik-3-800-g-/,176
177,carrefour,Leche,Entera Semi Desnatada,Leche De Inicio Blemil Plus 1 Forte,,,https://super.facua.org/carrefour/leche/leche-de-inicio-blemil-plus-1-forte-1200-g-/,177
178,carrefour,Leche,Entera Semi Desnatada,Leche De Vaca Entera Ecológica Cantero De Letur Botella,1,l,https://super.facua.org/carrefour/leche/leche-de-vaca-entera-ecologica-cantero-de-letur-botella-1-l-/,178
179,carrefour,Leche,Entera Semi Desnatada,Leche Desmaquillante Carrefour Soft,400,ml,https://super.facua.org/carrefour/leche/leche-desmaquillante-carrefour-soft-400-ml-/,179
180,carrefour,Leche,Entera Semi Desnatada,Leche Desmaquillante Suave Con Extracto De Alga Para Todo Tipo De Pieles Ecológica Nectar Of Bio,200,ml,https://super.facua.org/carrefour/leche/leche-desmaquillante-suave-con-extracto-de-alga-para-todo-tipo-de-pieles-ecologica-nectar-of-bio-200-ml-/,180
181,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada 0% Mg Disney Puleva Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-0-mg-disney-puleva-brik-1-l-/,181
182,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada 0% Mg Pascual Botella,"1,5",l,https://super.facua.org/carrefour/leche/leche-desnatada-0-mg-pascual-botella-15-l-/,182
183,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada 0% Mg Pascual Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-0-mg-pascual-brik-1-l-/,183
184,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-brik-1-l-/,184
185,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Carrefour Botella,"1,5",l,https://super.facua.org/carrefour/leche/leche-desnatada-carrefour-botella-15-l-/,185
186,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Carrefour Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-carrefour-brik-1-l-/,186
187,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Carrefour Pack De 9 Briks De,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-carrefour-pack-de-9-briks-de-1-l-/,187
188,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Central Lechera Asturiana Botella,"1,5",l,https://super.facua.org/carrefour/leche/leche-desnatada-central-lechera-asturiana-botella-15-l-/,188
189,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Central Lechera Asturiana Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-central-lechera-asturiana-brik-1-l-/,189
191,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Con Vitaminas A+D Puleva Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-con-vitaminas-ad-puleva-brik-1-l-/,191
192,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Ecológica Carrefour Bio Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-ecologica-carrefour-bio-brik-1-l-/,192
193,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Ecológica Puleva Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-ecologica-puleva-brik-1-l-/,193
194,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Fresca Carrefour Botella,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-fresca-carrefour-botella-1-l-/,194
195,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Lauki Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-lauki-brik-1-l-/,195
196,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Président Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-president-brik-1-l-/,196
197,carrefour,Leche,Entera Semi Desnatada,Leche Desnatada Rio Brik,1,l,https://super.facua.org/carrefour/leche/leche-desnatada-rio-brik-1-l-/,197
198,carrefour,Leche,Entera Semi Desnatada,Leche En Polvo Desnatada Central Lechera Asturiana,,,https://super.facua.org/carrefour/leche/leche-en-polvo-desnatada-central-lechera-asturiana-800-g-/,198
199,carrefour,Leche,Entera Semi Desnatada,Leche En Polvo Desnatada Sveltesse Nestlé,1,kg,https://super.facua.org/carrefour/leche/leche-en-polvo-desnatada-sveltesse-nestle-1-kg-/,199
200,carrefour,Leche,Entera Semi Desnatada,Leche En Polvo Entera Central Lechera Asturiana,,,https://super.facua.org/carrefour/leche/leche-en-polvo-entera-central-lechera-asturiana-800-g-/,200
201,carrefour,Leche,Entera Semi Desnatada,Leche Entera Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-brik-1-l-/,201
202,carrefour,Leche,Entera Semi Desnatada,Leche Entera Carrefour Botella,"1,5",l,https://super.facua.org/carrefour/leche/leche-entera-carrefour-botella-15-l-/,202
203,carrefour,Leche,Entera Semi Desnatada,Leche Entera Carrefour Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-carrefour-brik-1-l-/,203
204,carrefour,Leche,Entera Semi Desnatada,Leche Entera Carrefour Pack De 6 Briks De,200,ml,https://super.facua.org/carrefour/leche/leche-entera-carrefour-pack-de-6-briks-de-200-ml-/,204
205,carrefour,Leche,Entera Semi Desnatada,Leche Entera Carrefour Pack De 9 Briks De,1,l,https://super.facua.org/carrefour/leche/leche-entera-carrefour-pack-de-9-briks-de-1-l-/,205
206,carrefour,Leche,Entera Semi Desnatada,Leche Entera Central Lechera Asturiana Botella,"1,5",l,https://super.facua.org/carrefour/leche/leche-entera-central-lechera-asturiana-botella-15-l-/,206
207,carrefour,Leche,Entera Semi Desnatada,Leche Entera Central Lechera Asturiana Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-central-lechera-asturiana-brik-1-l-/,207
208,carrefour,Leche,Entera Semi Desnatada,Leche Entera De Cabra Pasteurizada Ecológica Carrefour Bio,750,ml,https://super.facua.org/carrefour/leche/leche-entera-de-cabra-pasteurizada-ecologica-carrefour-bio-750-ml-/,208
209,carrefour,Leche,Entera Semi Desnatada,Leche Entera De Vaca Pasteurizada Saha,750,ml,https://super.facua.org/carrefour/leche/leche-entera-de-vaca-pasteurizada-saha-750-ml-/,209
210,carrefour,Leche,Entera Semi Desnatada,Leche Entera Disney Puleva Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-disney-puleva-brik-1-l-/,210
211,carrefour,Leche,Entera Semi Desnatada,Leche Entera Ecológica Carrefour Bio Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-ecologica-carrefour-bio-brik-1-l-/,211
212,carrefour,Leche,Entera Semi Desnatada,Leche Entera Ecológica El Buen Pastor Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-ecologica-el-buen-pastor-brik-1-l-/,212
213,carrefour,Leche,Entera Semi Desnatada,Leche Entera Ecológica Puleva Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-ecologica-puleva-brik-1-l-/,213
214,carrefour,Leche,Entera Semi Desnatada,Leche Entera Fresca Carrefour Botella,1,l,https://super.facua.org/carrefour/leche/leche-entera-fresca-carrefour-botella-1-l-/,214
215,carrefour,Leche,Entera Semi Desnatada,Leche Entera Fresca Puleva Botella,"1,5",l,https://super.facua.org/carrefour/leche/leche-entera-fresca-puleva-botella-15-l-/,215
216,carrefour,Leche,Entera Semi Desnatada,Leche Entera Lauki Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-lauki-brik-1-l-/,216
217,carrefour,Leche,Entera Semi Desnatada,Leche Entera Pascual Botella,"1,5",l,https://super.facua.org/carrefour/leche/leche-entera-pascual-botella-15-l-/,217
218,carrefour,Leche,Entera Semi Desnatada,Leche Entera Pascual Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-pascual-brik-1-l-/,218
219,carrefour,Leche,Entera Semi Desnatada,Leche Entera Président Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-president-brik-1-l-/,219
220,carrefour,Leche,Entera Semi Desnatada,Leche Entera Puleva Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-puleva-brik-1-l-/,220
221,carrefour,Leche,Entera Semi Desnatada,Leche Entera Rio Brik,1,l,https://super.facua.org/carrefour/leche/leche-entera-rio-brik-1-l-/,221
222,carrefour,Leche,Entera Semi Desnatada,Leche Evaporada 4% Materia Grasa Ideal Nestlé,,,https://super.facua.org/carrefour/leche/leche-evaporada-4-materia-grasa-ideal-nestle-525-g-/,222
223,carrefour,Leche,Entera Semi Desnatada,Leche Evaporada Ideal Nestlé Pack De 10 Unidades De,,,https://super.facua.org/carrefour/leche/leche-evaporada-ideal-nestle-pack-de-10-unidades-de-75-g-/,223
224,carrefour,Leche,Entera Semi Desnatada,Leche Evaporada Para Cocinar -40% Grasas Ideal Nestlé Pack De 2 Briks De,,,https://super.facua.org/carrefour/leche/leche-evaporada-para-cocinar-40-grasas-ideal-nestle-pack-de-2-briks-de-210-g-/,224
225,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Desnatada Con Arándanos Alta En Proteínas Danone Yopro Sin Gluten Y Sin Azúcar Añadido Pack De 2 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-desnatada-con-arandanos-alta-en-proteinas-danone-yopro-sin-gluten-y-sin-azucar-anadido-pack-de-2-unidades-de-160-g-/,225
226,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Desnatada Con Fresa +Proteína Danone,265,ml,https://super.facua.org/carrefour/leche/leche-fermentada-desnatada-con-fresa-proteina-danone-265-ml-/,226
227,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Desnatada Con Mango Y Maracuyá Danone,265,ml,https://super.facua.org/carrefour/leche/leche-fermentada-desnatada-con-mango-y-maracuya-danone-265-ml-/,227
228,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Desnatada Edulcorado Natural Danone Vitalinea Densia Pack De 4 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-desnatada-edulcorado-natural-danone-vitalinea-densia-pack-de-4-unidades-de-120-g-/,228
229,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Desnatada Natural Edulcorado Sin Azúcar Añadido Danone Vitalinea Pack De 4 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-desnatada-natural-edulcorado-sin-azucar-anadido-danone-vitalinea-pack-de-4-unidades-de-120-g-/,229
230,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Desnatada Natural Sin Azúcar Añadido Danone Vitalinea Pack De 4 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-desnatada-natural-sin-azucar-anadido-danone-vitalinea-pack-de-4-unidades-de-120-g-/,230
231,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Laban Saha Botella De,750,ml,https://super.facua.org/carrefour/leche/leche-fermentada-laban-saha-botella-de-750-ml-/,231
232,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Líquida Con Fresa Danone - Actimel Sin Gluten Pack De 6 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-liquida-con-fresa-danone-actimel-sin-gluten-pack-de-6-unidades-de-100-g-/,232
233,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Líquida Desnatada Natural Sin Azúcar Añadido Danone - Actimel Sin Gluten Pack De 6 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-liquida-desnatada-natural-sin-azucar-anadido-danone-actimel-sin-gluten-pack-de-6-unidades-de-100-g-/,233
234,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Líquida Multifrutas Danone - Actimel Sin Gluten Pack De 6 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-liquida-multifrutas-danone-actimel-sin-gluten-pack-de-6-unidades-de-100-g-/,234
235,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Líquida Natural Danone Danacol Sin Gluten Y Sin Azúcar Añadido Pack De 14 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-liquida-natural-danone-danacol-sin-gluten-y-sin-azucar-anadido-pack-de-14-unidades-de-100-g-/,235
236,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Líquida Natural Danone Danacol Sin Gluten Y Sin Azúcar Añadido Pack De 6 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-liquida-natural-danone-danacol-sin-gluten-y-sin-azucar-anadido-pack-de-6-unidades-de-100-g-/,236
237,carrefour,Leche,Entera Semi Desnatada,Leche Fermentada Líquida Sabor Fresa Y Plátano Danone - Actimel Kids Sin Gluten Pack De 6 Unidades De,,,https://super.facua.org/carrefour/leche/leche-fermentada-liquida-sabor-fresa-y-platano-danone-actimel-kids-sin-gluten-pack-de-6-unidades-de-100-g-/,237
238,carrefour,Leche,Entera Semi Desnatada,Leche Fresca De Cabra Granja Noé Botella,750,ml,https://super.facua.org/carrefour/leche/leche-fresca-de-cabra-granja-noe-botella-750-ml-/,238
239,carrefour,Leche,Entera Semi Desnatada,Leche Fresca De Oveja Granja Noé Botella,750,ml,https://super.facua.org/carrefour/leche/leche-fresca-de-oveja-granja-noe-botella-750-ml-/,239
240,carrefour,Leche,Entera Semi Desnatada,Leche Hidratante Corporal Original Denenes,400,ml,https://super.facua.org/carrefour/leche/leche-hidratante-corporal-original-denenes-400-ml-/,240
241,carrefour,Leche,Entera Semi Desnatada,Leche Infantl Antiregurgitación Desde El Primer Día Blemil Plus,,,https://super.facua.org/carrefour/leche/leche-infantl-antiregurgitacion-desde-el-primer-dia-blemil-plus-800-g-/,241
242,carrefour,Leche,Entera Semi Desnatada,Leche Para Lactantes Desde El Primer Día En Polvo Almirón Profutura 1 Bote De,,,https://super.facua.org/carrefour/leche/leche-para-lactantes-desde-el-primer-dia-en-polvo-almiron-profutura-1-bote-de-800-g-/,242
